CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream39 5.28580818143067 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream11 4.763658850449582 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream13 5.1397950131417565 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream12 4.818440467380162 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream3 4.7609239176607385 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream2 4.751152074674422 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream1 4.817644437065502 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream5 4.761803781410707 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream4 4.764278080983454 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream6 4.698780840585437 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream7 5.21112663146706 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream40 4.944718466892468 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream41 5.095838788565801 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream9 4.7610658147517535 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream43 5.163475531350041 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream42 5.077292586060457 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream8 4.7597400588633665 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream46 4.835255609493529 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream47 4.786888881987265 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream45 4.47428007988667 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream44 5.003325426051508 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream23 5.060064681245183 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream37 5.000399239850679 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream36 4.764049789541263 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream22 4.759117645364784 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream34 5.139823327752441 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream20 4.989362246320246 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream21 5.0973380932767745 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream35 4.991654524274764 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream31 5.077738660443089 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream25 5.027649734955514 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream19 4.742946141693979 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream18 5.226301743607434 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream24 4.804316003532096 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream30 5.140710814288144 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream26 4.652724572121119 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream32 5.028610823495138 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream33 5.164663096008351 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream27 4.761473562284529 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider13 4.8298078258449255 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider7 4.882301319111942 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider6 4.800902166185702 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider12 4.80209891567909 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider10 4.828332627721736 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider4 4.827013473427642 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider5 4.782879003977498 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider11 4.7859184299919395 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider15 4.785107898116549 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider1 4.766978848477453 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider14 4.883681161808413 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider16 4.686135610530556 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider2 4.764461735841217 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider3 4.88274282028712 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider8 4.763420092662848 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider9 4.685405378627529 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush9 5.068966285601813 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush8 4.836764411749807 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush6 5.400537102819506 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush7 4.83668698469962 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush5 5.068334900784245 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush4 5.067692857731874 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush1 5.069657583980071 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush3 4.836426226400443 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush2 5.067692618811352 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream11 5.088502054847608 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream10 4.931536201821702 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream12 5.034935064266133 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream13 4.82668012215964 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream16 4.9378211657441025 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream14 4.993577490018481 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream15 5.168686635926671 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream8 4.709872602592153 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream9 5.09210970933751 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream1 4.742268700160258 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream2 4.744309986565966 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream3 4.826380292098598 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream7 4.834631864943431 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream6 4.862858720828541 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream4 5.1545773189953845 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidDream/DroidDream5 5.054689751842537 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD2 4.736305314439969 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD16 4.719139779333961 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD17 4.735018190351142 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD3 4.734582222387418 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD1 4.735199293391819 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD15 4.734669316034935 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD14 4.67169946179807 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD4 4.672603680217222 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD10 5.028526978449693 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD11 4.735445860559304 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD5 4.7882668308947025 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD7 5.0038316056567735 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD13 4.794684552246329 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD12 4.734703644970929 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD6 4.734103754871272 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD22 5.053985733803499 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD8 4.669257766840004 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD20 4.834369110074178 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD21 4.734248470052258 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD9 4.900227780457243 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD19 4.735012768121409 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/ADRD/ADRD18 4.858703608400451 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/GamblerSMS/GamblerSMS1 5.213027928145406 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Plankton/Plankton10 4.6963585665816945 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Plankton/Plankton11 4.637364746840037 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Plankton/Plankton4 4.874786463038406 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Plankton/Plankton5 5.0428921885887075 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Plankton/Plankton7 4.1525394495850625 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Plankton/Plankton6 4.935732350879682 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Plankton/Plankton2 4.620025198684774 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Plankton/Plankton3 4.692493162624784 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Plankton/Plankton1 4.918748885750613 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Plankton/Plankton8 4.9521389137371425 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Plankton/Plankton9 4.866929900377868 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/zHash/zHash8 4.925620597922115 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/zHash/zHash9 4.925950728176864 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/zHash/zHash10 4.934980631983197 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/zHash/zHash11 4.945190802744666 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/zHash/zHash2 4.9198993787193555 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/zHash/zHash3 4.926342818107834 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/zHash/zHash1 4.926417877323308 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/zHash/zHash4 4.9263089620881955 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/zHash/zHash5 4.943421520622898 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/zHash/zHash7 4.926063508547993 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/zHash/zHash6 5.184338379171661 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC10 4.903236669119297 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC11 5.084706825446649 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC13 4.882374344727086 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC12 4.870175607348563 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC16 4.869451995452552 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC8 4.849243874073167 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC9 4.9035608395347134 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC17 4.882388378224965 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC15 4.9018890502115 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC14 4.883324095657346 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC19 4.905061895075441 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC7 4.901509258099573 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC6 4.868654541933511 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC18 4.881595038675288 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC4 5.360178265220716 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC5 4.903779290711875 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC1 4.817388926243938 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC22 4.881887264610269 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC20 4.905665588743492 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC2 4.883173484327296 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC3 4.901584957936935 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/YZHC/YZHC21 4.902341346053619 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/NickySpy/NickySpy1 4.560659316530282 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/NickySpy/NickySpy2 4.5696831842362435 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu116 4.923565770294824 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu117 4.98242962837913 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu129 4.985158243462333 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu115 5.2874356403880265 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu114 4.984186439474528 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu128 4.706823616236348 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu19 4.986986294534407 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu110 4.920701023379472 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu111 4.798408129305173 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu18 5.14187364847108 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu113 5.037765518021061 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu112 5.300239098314906 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu16 4.861179952928431 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu123 4.861334597167915 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu122 4.945153783341009 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu17 4.861209207555303 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu15 4.647245672897435 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu120 5.0162458636895915 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu134 4.800350279467997 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu121 4.862649579240637 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu14 4.859713672145575 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu125 4.975619048359363 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu131 4.985520358642047 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu119 4.658076067120252 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu118 4.8243331100439555 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu130 5.210735049983889 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu124 4.862696323869965 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu11 5.2397740848561885 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu13 4.862789133219919 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu126 4.862474340530833 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu127 5.16052190095388 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu133 4.983487068557675 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DroidKungFu1/DroidKungFu12 4.985367232702501 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/DogWars/DogWars1 4.933553208129181 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Walkinwat/Walkinwat1 4.542405798552201 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/SndApps/SndApps6 4.5123762918131325 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/SndApps/SndApps7 4.508495565290838 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/SndApps/SndApps5 4.529411136838338 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/SndApps/SndApps4 4.516229893671119 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/SndApps/SndApps10 4.517529176238772 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/SndApps/SndApps1 4.51131872334826 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/SndApps/SndApps3 4.5125927067857905 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/SndApps/SndApps2 4.512368473053801 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/SndApps/SndApps9 4.5047506017719385 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/SndApps/SndApps8 4.524620359448339 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/RogueLemon/RogueLemon1 5.149505787810964 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/RogueLemon/RogueLemon2 5.178981400614406 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Tapsnake/Tapsnake1 4.547637710159611 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Tapsnake/Tapsnake2 4.579821624757543 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi37 5.002382158422388 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi23 5.083766574319701 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi22 4.934848221494212 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi36 5.121400674446778 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi20 5.140970298476529 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi34 4.904318816860046 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi35 4.966414423103336 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi21 4.815662046874378 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi25 4.904754953991967 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi31 5.000889573084455 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi19 4.988529787078354 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi18 5.085646866451606 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi30 5.215584680831475 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi24 5.215824278667541 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi32 5.067255900631932 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi26 4.939808544903435 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi27 5.001517874919802 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi33 5.116565863885867 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi68 4.9450575114564845 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi54 5.0009072339338 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi40 4.787527082261792 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi41 5.278471870795998 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi55 5.067604775969918 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi69 5.00858409198286 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi43 4.909782838649296 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi57 4.940152338577916 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi56 5.093080901668001 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi42 4.816560181579929 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi46 4.936516532887649 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi52 4.97033358587542 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi8 4.863799900049118 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi9 4.836633170519272 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi53 5.189048920542905 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi47 4.837238055952675 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi51 5.282257838431732 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi45 5.21018175691113 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi44 4.847310464943174 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi50 5.055082831603697 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi49 5.159320942947153 0 0 0 0 0
CLASS_ENCRYPTION_APK/Malgenome/Geinimi/Geinimi7 4.8443979838659175 0 0 0 0 0
