,filename,Avg_Wordsize_Flds,Avg_Distances_Flds,Num_Flds_L1,Num_Flds_L2,Num_Flds_L3,Avg_Wordsize_Mtds,Avg_Distances_Mtds,Num_Mtds_L1,Num_Mtds_L2,Num_Mtds_L3,Avg_Wordsize_Cls,Avg_Distances_Cls,Num_Cls_L1,Num_Cls_L2,Num_Cls_L3,trivial,string,reflection,class
10,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/Jifake/Jifake1.apk,14.822349570200574,0.7463538983515693,0.0,5.0,16.0,10.464566929133857,0.6255150097191741,0.0,5.0,10.0,18.555555555555557,0.2806154750599195,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream16.apk,15.44468085106383,0.5047077743255354,2.0,49.0,0.0,12.054726368159203,0.3114636192142542,2.0,33.0,0.0,9.3,0.4557187297996121,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream17.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,12.0,0.4155354449472097,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream29.apk,8.193181818181818,0.2995779394972215,5.0,40.0,0.0,7.938775510204081,0.2170056555946237,5.0,26.0,0.0,9.222222222222221,0.4872377368455801,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream15.apk,7.477707006369426,0.29564323613425025,3.0,78.0,0.0,7.680722891566265,0.2253216678366852,3.0,52.0,1.0,8.666666666666666,0.5274788610082726,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream14.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,12.0,0.4155354449472097,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream28.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,11.923076923076923,0.4160016454134101,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream10.apk,3.3384615384615386,0.21784831959060633,20.0,31.0,1.0,4.839506172839506,0.2412669061428759,28.0,18.0,0.0,9.9375,0.5440247252747253,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream38.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,11.923076923076923,0.4160016454134101,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream39.apk,7.526315789473684,0.2602105424515616,21.0,31.0,0.0,8.404040404040405,0.23562081955484224,4.0,21.0,0.0,12.866666666666667,0.42983415806945224,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream11.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,11.923076923076923,0.4160016454134101,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream13.apk,5.576923076923077,0.2911970362743616,3.0,43.0,92.0,6.398963730569948,0.11858713636806319,3.0,44.0,46.0,8.326530612244898,0.5482245645510955,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream12.apk,6.6692307692307695,0.2769281512848827,4.0,77.0,0.0,7.054054054054054,0.21987428444092014,4.0,51.0,0.0,10.580645161290322,0.5318675879839699,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream3.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,12.0,0.4155354449472097,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream2.apk,4.571428571428571,0.2977752667168545,19.0,53.0,1.0,4.403846153846154,0.19482305405293013,27.0,33.0,0.0,8.521739130434783,0.5673019733889298,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream1.apk,6.6692307692307695,0.2769281512848827,4.0,77.0,0.0,7.054054054054054,0.21987428444092014,4.0,51.0,0.0,10.580645161290322,0.5318675879839699,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream5.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,11.923076923076923,0.4160016454134101,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream4.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,11.923076923076923,0.4160016454134101,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream6.apk,7.285714285714286,0.2837732572294174,6.0,54.0,1.0,7.452173913043478,0.16795411083862288,6.0,35.0,0.0,9.0,0.48627550042276113,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream7.apk,2.392156862745098,0.12569659442724457,11.0,36.0,0.0,4.926829268292683,0.27403226763643584,21.0,24.0,0.0,12.4,0.49097661196732406,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream40.apk,8.08695652173913,0.25171844316297376,24.0,18.0,0.0,6.601503759398496,0.3109623967568798,45.0,13.0,0.0,16.3,0.2818557422969188,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream41.apk,7.612612612612613,0.26179490858845733,12.0,63.0,0.0,5.932330827067669,0.2681223192891443,20.0,42.0,0.0,10.541666666666666,0.537914370441788,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream9.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,12.0,0.4155354449472097,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream43.apk,10.507936507936508,0.3685964279281234,4.0,16.0,0.0,9.236842105263158,0.28373068776646254,3.0,11.0,0.0,15.333333333333334,0.24403134991370287,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream42.apk,1.9206349206349207,0.1455026455026455,15.0,47.0,0.0,4.213483146067416,0.2075290396071694,25.0,30.0,0.0,9.1,0.5310779416661771,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream8.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,12.0,0.4155354449472097,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream46.apk,2.09375,0.19046491702741702,13.0,47.0,0.0,4.130952380952381,0.2258532360312546,21.0,31.0,0.0,10.473684210526315,0.5230684434244806,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream47.apk,4.837349397590361,0.2648301874329099,12.0,102.0,0.0,6.1208791208791204,0.24815396835610787,20.0,68.0,0.0,10.333333333333334,0.5577253806386375,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream45.apk,10.337662337662337,0.2967018085151138,21.0,0.0,0.0,9.752808988764045,0.2823015167254106,14.0,1.0,0.0,12.8,0.4004558186911128,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream44.apk,6.245033112582782,0.26955562595965193,2.0,94.0,0.0,6.85625,0.15949509920860752,2.0,63.0,1.0,8.942857142857143,0.5539896465985971,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream23.apk,3.0786516853932584,0.18922981308600687,21.0,54.0,1.0,6.141732283464567,0.21277067151143314,31.0,32.0,0.0,9.125,0.5476989384884121,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream37.apk,7.157894736842105,0.27877161692722147,2.0,67.0,0.0,7.5038167938931295,0.17178103372051326,2.0,45.0,0.0,9.5,0.49884733165276135,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream36.apk,7.957446808510638,0.29545329038991086,8.0,40.0,0.0,7.971153846153846,0.19677089707588635,8.0,25.0,0.0,9.052631578947368,0.45495199674766246,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream22.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,12.0,0.4155354449472097,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream34.apk,5.576923076923077,0.2911970362743616,3.0,43.0,92.0,6.398963730569948,0.11858713636806319,3.0,44.0,46.0,8.326530612244898,0.5482245645510955,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream20.apk,4.3090909090909095,0.1896785684440146,12.0,68.0,0.0,5.265151515151516,0.27690367706721053,22.0,45.0,0.0,8.76923076923077,0.5415753678197116,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream21.apk,6.572649572649572,0.2762290357409743,0.0,75.0,0.0,7.38562091503268,0.2006710093342995,0.0,51.0,1.0,8.75,0.4970206264323909,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream35.apk,4.2792792792792795,0.18796975251208656,13.0,68.0,0.0,5.297709923664122,0.2713838578081816,21.0,45.0,0.0,8.76923076923077,0.5415753678197116,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream31.apk,1.90625,0.1328125,16.0,47.0,0.0,4.25,0.19852368778452367,24.0,30.0,0.0,9.1,0.5310779416661771,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream25.apk,9.091463414634147,0.31906169663607536,0.0,87.0,0.0,7.693181818181818,0.2250153226674854,0.0,59.0,0.0,9.65625,0.5279194696131385,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream19.apk,4.174311926605505,0.2752582840118699,12.0,63.0,1.0,6.125827814569536,0.396042786954086,20.0,42.0,0.0,9.25,0.5780447493682785,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream18.apk,8.298850574712644,0.27919483940054995,15.0,25.0,0.0,8.038461538461538,0.3250471547799323,19.0,17.0,0.0,18.6,0.27613867956242644,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream24.apk,2.121212121212121,0.15528007346189163,18.0,45.0,0.0,4.113636363636363,0.1951281250139609,26.0,28.0,0.0,8.8,0.5532679738562092,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream30.apk,5.576923076923077,0.2911970362743616,3.0,43.0,92.0,6.398963730569948,0.11858713636806319,3.0,44.0,46.0,8.285714285714286,0.5486205649470959,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream26.apk,2.7049180327868854,0.15144877203381477,15.0,39.0,0.0,4.1645569620253164,0.2566938567565599,23.0,25.0,0.0,10.882352941176471,0.5328630999911278,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream32.apk,2.378787878787879,0.2001469237832874,12.0,50.0,0.0,4.288888888888889,0.20882862699818772,22.0,33.0,0.0,10.3,0.5520086775969127,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream33.apk,10.507936507936508,0.3685964279281234,4.0,16.0,0.0,9.236842105263158,0.28373068776646254,3.0,11.0,0.0,15.333333333333334,0.24403134991370287,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/GoldDream/GoldDream27.apk,9.27710843373494,0.3400993209941381,9.0,23.0,0.0,9.02061855670103,0.24068352962242429,7.0,14.0,0.0,11.923076923076923,0.4160016454134101,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider13.apk,2.0,0.19696969696969696,0.0,33.0,0.0,4.0,0.0818181818181818,0.0,22.0,0.0,6.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider7.apk,2.0,0.18888888888888888,0.0,45.0,0.0,4.0,0.04,0.0,30.0,0.0,6.8,0.6251526251526252,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider6.apk,1.962962962962963,0.4444444444444444,1.0,26.0,0.0,3.962962962962963,0.15555555555555556,1.0,17.0,0.0,5.888888888888889,0.5791245791245792,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider12.apk,1.962962962962963,0.4444444444444444,1.0,26.0,0.0,3.962962962962963,0.15555555555555556,1.0,17.0,0.0,5.888888888888889,0.5791245791245792,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider10.apk,2.0,0.19696969696969696,0.0,33.0,0.0,4.0,0.0818181818181818,0.0,22.0,0.0,6.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider4.apk,2.0,0.19696969696969696,0.0,33.0,0.0,4.0,0.0818181818181818,0.0,22.0,0.0,6.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider5.apk,1.9259259259259258,0.4074074074074074,2.0,25.0,0.0,3.925925925925926,0.13703703703703704,2.0,16.0,0.0,5.888888888888889,0.5791245791245792,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider11.apk,1.9259259259259258,0.4074074074074074,2.0,25.0,0.0,3.925925925925926,0.13703703703703704,2.0,16.0,0.0,5.888888888888889,0.5791245791245792,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider15.apk,1.9259259259259258,0.4074074074074074,2.0,25.0,0.0,3.925925925925926,0.13703703703703704,2.0,16.0,0.0,5.888888888888889,0.5791245791245792,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider1.apk,1.8666666666666667,0.36666666666666664,4.0,26.0,0.0,3.8666666666666667,0.10666666666666667,4.0,16.0,0.0,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider14.apk,2.0,0.18888888888888888,0.0,45.0,0.0,4.0,0.04,0.0,30.0,0.0,6.8,0.6251526251526252,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider16.apk,1.8333333333333333,0.20138888888888887,8.0,40.0,0.0,3.8333333333333335,0.015046296296296295,8.0,24.0,0.0,5.625,0.5647727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider2.apk,1.8666666666666667,0.36666666666666664,4.0,26.0,0.0,3.8666666666666667,0.10666666666666667,4.0,16.0,0.0,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider3.apk,2.0,0.18888888888888888,0.0,45.0,0.0,4.0,0.04,0.0,30.0,0.0,6.8,0.6251526251526252,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider8.apk,1.8666666666666667,0.36666666666666664,4.0,26.0,0.0,3.8666666666666667,0.10666666666666667,4.0,16.0,0.0,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/jSMSHider/jSMSHider9.apk,1.8333333333333333,0.20138888888888887,8.0,40.0,0.0,3.8333333333333335,0.015046296296296295,8.0,24.0,0.0,5.625,0.5647727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush9.apk,2.0,0.16666666666666666,0.0,66.0,0.0,4.185714285714286,0.04205782312925171,0.0,44.0,0.0,7.913043478260869,0.576445293836598,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush8.apk,2.4153846153846152,0.20128526444315917,2.0,59.0,0.0,4.388059701492537,0.10431734883007933,1.0,39.0,0.0,9.045454545454545,0.5566378066378065,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush6.apk,2.0,0.2,0.0,15.0,0.0,4.684210526315789,0.11810776942355887,0.0,10.0,0.0,10.666666666666666,0.3233243364822312,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush7.apk,2.4153846153846152,0.20128526444315917,2.0,59.0,0.0,4.388059701492537,0.10431734883007933,1.0,39.0,0.0,9.045454545454545,0.5566378066378065,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush5.apk,2.0,0.16666666666666666,0.0,66.0,0.0,4.185714285714286,0.04205782312925171,0.0,44.0,0.0,7.913043478260869,0.576445293836598,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush4.apk,2.0,0.16666666666666666,0.0,66.0,0.0,4.185714285714286,0.04205782312925171,0.0,44.0,0.0,7.913043478260869,0.576445293836598,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush1.apk,2.0,0.16666666666666666,0.0,66.0,0.0,4.185714285714286,0.05062925170068029,0.0,44.0,0.0,7.913043478260869,0.584886128364389,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,/Users/avitella/Desktop/PraGuard/dataset/CLASS_ENCRYPTION_APK/Malgenome/RogueSPPush/RogueSPPush3.apk,2.4153846153846152,0.20128526444315917,2.0,59.0,0.0,4.388059701492537,0.10431734883007933,1.0,39.0,0.0,9.045454545454545,0.5566378066378065,0.0,0.0,0.0,0.0,0.0,0.0,1.0
